RuleID,Category,Standards,Deviation,Justification,SourceFile,Line,Title
R-f25366406db0,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/ULTIMATE_PLAN.md,126,- [ ] Alert routes (Slack/PagerDuty) planned
R-f63b99d431dc,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/ULTIMATE_PLAN.md,127,Acceptance:
R-5e8426b00464,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/ULTIMATE_PLAN.md,128,- Alert tests pass in CI; burn-rate panels configured.
R-6d0e5256d43c,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/ULTIMATE_PLAN.md,131,- [ ] Tiered autonomy rollout (T0→T2) with gates
R-bdd15fec2a24,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/ULTIMATE_PLAN.md,132,- [ ] Rollback playbooks and repro pack policy
R-8a0b54b1d656,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/ULTIMATE_PLAN.md,133,Acceptance:
R-c5bbf94ff0f2,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/ULTIMATE_PLAN.md,134,- Post-merge reverts <1% 30-day rolling; repro packs attached on failures.
R-8dce4128e74f,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/ULTIMATE_PLAN.md,137,- [ ] Adapter abstraction for LLM/tooling (DeepSeek-ready)
R-2824eca16ebc,Quality,Testing Pyramid;Deterministic Builds,No,,/Users/frisowempe/ISA_D/docs/ULTIMATE_PLAN.md,138,- [ ] Parity tests for plan/diff consistency across engines
R-9cfc29f76e74,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/ULTIMATE_PLAN.md,139,Acceptance:
R-8c3a5c5dfb99,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/ULTIMATE_PLAN.md,140,- No regression in eval win-rate when switching engines.
R-f3bc6e67c644,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/ULTIMATE_PLAN.md,147,- Perf: ≥30% speedup; CI perf budgets enforced
R-925f388d3e25,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,10,- [ ] Create `nesy` adapters package layout (no heavy deps): `ISA_SuperApp/src/n
R-74708ba53685,Data,GDPR/DPIA;Data Lineage (OpenLineage),No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,11,"- [ ] Define common `NeSyAdapter` interface (predict(), explain(), metadata())"
R-efbb7ab8716c,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,12,"- [ ] Add feature flags in config: `NESY_{ESG_BERT,LNN,SENTICNET,ESGSENTICNET,DE"
R-5345feafb424,Data,GDPR/DPIA;Data Lineage (OpenLineage),No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,13,- [ ] Seed evaluation dataset for gaps (labeled) under `artifacts/nesy_eval/`
R-b793024bcd33,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,14,"- [ ] Eval harness: precision/recall/F1, latency, cost per adapter; JSONL report"
R-7f2d5cdf960d,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,15,Acceptance:
R-dceef67fd9d1,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,16,- Adapters implement the interface; flags are typed and documented; eval harness
R-2b243c8ede48,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,19,- [ ] Adapter stub wrapping model API or local weights
R-58d796282382,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,20,- [ ] Symbolic materiality/rule layer (simple Python rules)
R-2b3ce9789790,Quality,Testing Pyramid;Deterministic Builds,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,21,- [ ] Unit + integration tests with goldens and explanations
R-31df20f6b477,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,22,- [ ] CI job: run adapter on small sample (advisory report)
R-516e95140712,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,23,Acceptance:
R-86ed89b1bcaa,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,24,- ≥10% precision/recall lift vs. baseline keyword rules on eval set; explanation
R-d4be596a36d1,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,28,- [x] LNN integration module and deterministic validator endpoint `/validate`
R-6c507741d117,Quality,Testing Pyramid;Deterministic Builds,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,29,- [x] Tests with seeded violations; zero false positives on green data
R-9e62f060f8bc,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,30,- [ ] Wire into PR CI (gate when stable)
R-54b96a7fb121,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,31,Acceptance:
R-f25ee3a49f3e,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,32,- Catches 100% seeded violations; 0 FPs on clean fixtures; adds <5% to CI time.
R-76d944f1dd50,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,35,- [ ] REST client with retries and caching; rate-limit guards
R-936716e4af96,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,36,- [ ] Dedupe/precision filters; reviewer queue integration
R-d36a7a559f09,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,37,- [ ] Nightly advisory report of top N candidate attributes per sector
R-1d114c11f388,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,38,Acceptance:
R-d1abfb8ebb76,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,39,- ≥5 high‑value candidates/sector with <10% spam; budget respected.
R-77d7bf7433c8,Data,GDPR/DPIA;Data Lineage (OpenLineage),No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,42,- [ ] Verify availability/licensing and API/schema stability
R-ceb447d4d301,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,43,- [ ] Adapter + A/B vs. ESG‑BERT; confidence thresholds
R-fbdcac5d866f,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,44,"- [ ] Nightly eval, shadow mode only"
R-71ae688e9ec9,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,45,Acceptance:
R-a533de6a56bd,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,46,- Beats ESG‑BERT on recall without >1.5× false positives; cost within cap.
R-9bd85b695ef8,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,49,- [ ] Define one focused question: P(audit pass | evidence)
R-5c0b540eff7a,Data,GDPR/DPIA;Data Lineage (OpenLineage),No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,50,- [ ] Micro‑module or service; training data prep; calibration check
R-6a08bc55f4e4,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,51,- [ ] Nightly advisory probability outputs for reviewer feedback
R-cdaa8b173702,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,52,Acceptance:
R-8dca1853f827,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,53,- Calibrated probabilities (Brier score improvement vs. naive baseline) on ≥20 c
R-410c62648f4a,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,56,- [ ] Map our JSON outputs to Spectrum widgets; no vendor‑locked logic
R-3e707cc14648,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,57,- [ ] Demo dashboard; export JSON for parity with SuperApp UI
R-ea406bce8434,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,58,Acceptance:
R-62a434993e62,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,59,- Pilot demo loads in <5 minutes; identical insights render in SuperApp.
R-83bfcbc29500,Quality,Testing Pyramid;Deterministic Builds,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,62,- [ ] What‑if simulation prototype for one attribute set
R-cbec2d946220,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,63,- [ ] Correlate with historical adoption; offline only
R-b8f1c68a9f94,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,64,Acceptance:
R-e4ce8de340a5,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,65,- Produces plausible deltas that correlate with outcomes on a holdout.
R-8d680a76d7f0,Quality,Testing Pyramid;Deterministic Builds,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,68,- [ ] Offline prototype for cross‑sector mapping suggestions
R-82dc079f9678,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,69,- [ ] SME validation workflow; export explainable rules
R-6fd424acc47b,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,70,Acceptance:
R-719252fe11fe,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,71,- Validated explainable mappings outperform simple heuristics on a sample.
R-830e9698472b,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,74,- [ ] All adapters behind feature flags; default OFF in PR CI
R-3ec64ac5f06a,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,75,- [ ] A/B by default (shadow mode); promote only with eval wins and SME sign‑off
R-2f4909bda692,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,76,- [ ] External API budgets and caching; fail closed on rate limits
R-00bacaee71d3,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,77,Acceptance:
R-8d03782f365f,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,78,- No PR CI failures due to external API; reproducible nightly reports.
R-bfb05827c1ee,Observability,Google SRE: Golden Signals;Prometheus Best Practices,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,81,"- [ ] Eval metrics: P/R/F1, latency P95, cost/sample, explanation acceptance"
R-2549fad2573b,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,82,- [ ] Nightly trend dashboards (JSON → Grafana via pushgateway or artifact revie
R-0e732da4ade5,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,83,- [ ] Promotion checklist per adapter (criteria + SME sign‑off)
R-291e2da4fc7d,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,84,Acceptance:
R-f8bdbfa6c045,Observability,Google SRE: Golden Signals;Prometheus Best Practices,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,85,- Promotion occurs only when metrics meet thresholds for 7 consecutive days.
R-688105c5838b,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,88,"- [ ] `docs/nesy/overview.md` (architecture, adapters, flags, evals)"
R-56aa20c13bc0,Data,GDPR/DPIA;Data Lineage (OpenLineage),No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,89,- [ ] `docs/nesy/adapters/*.md` per adapter with inputs/outputs/schemas
R-ec608b0bbefd,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,90,- [ ] Playbook for adding a new NeSy component
R-2f4382405d24,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,91,Acceptance:
R-e7e11ac245d4,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,92,- A new engineer can add an adapter and run evals in ≤60 minutes.
R-2884570bebe1,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,95,- [ ] Ensembling: simple rank fusion across ESG‑BERT/ESGSenticNet/SenticNet
R-72a13c03bf1e,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,96,- [ ] Active learning loop with reviewer feedback to retrain thresholds
R-b7652d157661,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO_NeSy.md,97,- [ ] Explanation store and similarity search for reuse across sectors
R-fb71f59069fc,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO.md,8,- [ ] Create docs/RESEARCH_KNOWLEDGE_GAPS.md scaffold with 30 research questions
R-56957be8a931,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO.md,9,"- [ ] Define evaluation rubric (Impact, Ease of integration, Maturity, Alignment"
R-70e8b05a31f3,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO.md,10,- [ ] Compile candidate tools/services/frameworks/repos with licensing and costs
R-58673016dc47,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO.md,11,- [ ] Prioritize top 10 by score; select 5 for time‑boxed micro‑POCs (≤1 day eac
R-4ecde54c769b,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO.md,12,"- [ ] Run micro‑POCs; capture metrics (accuracy/precision, latency, dev time sav"
R-c20162ccf802,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO.md,13,- [ ] Decisions: adopt/hold/reject; draft ADRs for adopted items and integrate v
R-136c63f81466,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO.md,14,- [ ] Update ROADMAP/TODO and backlog with accepted integrations and deprecation
R-53903b7dd62b,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/docs/TODO.md,17,- [x] Refine research questions to v2 with per-question approach (docs/RESEARCH_
R-674673cabc2a,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/docs/TODO.md,18,- [x] Add curated source list (docs/RESEARCH_SOURCES.md) and cross-link from RES
R-77385afdf900,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/docs/TODO.md,28,- [ ] Add Research Operations guide (docs/RESEARCH_OPERATIONS.md) with R2P pipel
R-af3c93f3c5d5,Observability,Google SRE: Golden Signals;Prometheus Best Practices,No,,/Users/frisowempe/ISA_D/docs/TODO.md,29,- [ ] Create search ledger template and require logging queries/sources for each
R-958be3f8cfda,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/docs/TODO.md,30,- [ ] Add replication step to POCs (second run/env) and document variance
R-b74c1b1056c9,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO.md,31,- [ ] Define promotion thresholds and 7‑day shadow stability rule
R-e6a9ed730ec2,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO.md,32,- [ ] Add retrospective template and link to reward priors updates
R-28f1a5a6589a,Quality,Testing Pyramid;Deterministic Builds,No,,/Users/frisowempe/ISA_D/docs/TODO.md,36,"- [x] Create docs/DEFINITION_OF_DONE.md with checklists per change type (code, d"
R-81e16704708e,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO.md,37,"- [x] Add PR template referencing DoD and requiring: tests updated, type clean, "
R-d4a2ac7309ca,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO.md,38,- [ ] CI: add coverage “no-regression” check (coverage must not drop > 0.5% on c
R-30343da26662,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO.md,39,- [ ] CI: verify CHANGELOG or docs touched for user-facing changes (best-effort)
R-8e05ea412d9c,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO.md,43,- [ ] Create ownership map and CODEOWNERS
R-74fd7b7d65b9,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO.md,44,- [ ] Add TECH_DEBT.md format and review cadence
R-27327c213155,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO.md,45,"- [ ] Record ADRs for major decisions (tooling, safety, autonomy)"
R-8d889196f51a,Agentic,NIST AI RMF;Safe Autonomy Policies,No,,/Users/frisowempe/ISA_D/docs/TODO.md,52,"- [ ] Approve target layout: apps/superapp, packages/{isa_c_full,isa_c_mapping,a"
R-fda696e44b1f,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO.md,53,- [ ] Write migration map (from current folders to targets)
R-b383bf1ba905,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/docs/TODO.md,54,- [ ] Root README and CONTRIBUTING updated
R-b09b98aaac28,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO.md,61,"- [ ] Root pyproject with shared tool config (ruff, mypy)"
R-df23c86860d0,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO.md,62,- [ ] Choose/lock with uv; define constraints policy
R-a318a525be96,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO.md,63,- [ ] Deps report script (graph + unused)
R-0f177ce290bf,Quality,Testing Pyramid;Deterministic Builds,No,,/Users/frisowempe/ISA_D/docs/TODO.md,67,- [ ] Typed settings via pydantic-settings
R-78cbd8375cdc,Security,OWASP ASVS;OpenSSF Scorecard;SLSA,No,,/Users/frisowempe/ISA_D/docs/TODO.md,68,- [ ] .env.example and .env schema; secrets policy
R-bb6188850764,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO.md,69,- [ ] Gitleaks in CI
R-9f03ea803f96,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO.md,76,- [x] Ruff for lint+format+imports (CI enforced)
R-ab2af16ef3ab,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO.md,77,- [ ] Pre-commit ruff hooks installed project-wide
R-276ac0a39ac4,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO.md,78,- [ ] Remove redundant formatters from CI (black/isort)
R-3b05785e1902,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO.md,85,- [ ] mypy as CI gate (strict on libraries)
R-9d6ed7e597cf,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO.md,86,- [ ] Type coverage metric reported in CI
R-a7f2d1face94,Agentic,NIST AI RMF;Safe Autonomy Policies,No,,/Users/frisowempe/ISA_D/docs/TODO.md,87,- [ ] JSON Schemas for agent traces/plans
R-7c9a4f991a76,Quality,Testing Pyramid;Deterministic Builds,No,,/Users/frisowempe/ISA_D/docs/TODO.md,94,- [ ] Unit/integration/property tests on PRs
R-34676bad3be6,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO.md,95,- [ ] Coverage ≥90% for core mapping; thresholds in CI
R-dadb2faefcec,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO.md,96,"- [ ] Nightly: mutation (mutmut), fuzz (atheris), perf benchmarks"
R-cb3618d512d7,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO.md,103,"- [ ] Generate matrix (field → source, transform, ESRS link)"
R-b725e83023e1,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,Yes,Policy allows exceptions via waiver/break-glass,/Users/frisowempe/ISA_D/docs/TODO.md,104,- [ ] CI check for unmapped/collisions; waivers tracked
R-2bdd8fe604f8,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO.md,111,"- [x] Canonical JSON writer (sorted keys, UTF‑8, newline)"
R-ecbaafb231d8,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO.md,119,- [ ] Baseline profiling (cProfile/py-spy) captured as artifacts
R-8a9069c4fa6c,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO.md,120,"- [ ] Optimize I/O (streaming/chunking), vectorize heavy ops"
R-b490ca88e8fe,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO.md,121,- [ ] Parallel runner with safe concurrency limits
R-eff6e9972d0b,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO.md,125,- [ ] JSON performance: adopt orjson for dumps and critical loads where safe; ca
R-c394237302e5,Data,GDPR/DPIA;Data Lineage (OpenLineage),No,,/Users/frisowempe/ISA_D/docs/TODO.md,126,- [ ] Validation speed: precompile JSON Schemas via fastjsonschema; use Pydantic
R-94cff27a5ce0,Quality,Testing Pyramid;Deterministic Builds,No,,/Users/frisowempe/ISA_D/docs/TODO.md,127,- [ ] Dataframes: prototype Polars for heavy transforms; fallback to pandas wher
R-50cbbcb22ff1,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO.md,128,- [ ] Joins/aggregation: add optional DuckDB path for large joins; compare perf
R-f2193ec2a754,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO.md,129,- [ ] Caching: content-hash + LRU caches for pure functions; HTTP caching (ETag/
R-35167edfa4c4,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO.md,130,- [ ] I/O streaming: stream CSV/JSONL and compressed inputs; avoid materializing
R-57a6e65cb79c,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO.md,131,- [ ] Async I/O: httpx (async) for external calls with connection pooling and ti
R-556bd004aea9,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO.md,132,- [ ] Concurrency: safe multiprocessing for CPU-bound; asyncio for I/O-bound; do
R-69851dabb0ea,Quality,Testing Pyramid;Deterministic Builds,No,,/Users/frisowempe/ISA_D/docs/TODO.md,133,- [ ] Test speed: pytest-xdist for parallel tests; split slow tests to nightly
R-2f15856064f3,Quality,Testing Pyramid;Deterministic Builds,No,,/Users/frisowempe/ISA_D/docs/TODO.md,134,- [ ] Memory: tracemalloc and objgraph snapshots for hot paths; fix top leaks
R-e99e1b6c7c25,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO.md,138,- [ ] Content-hash caches for expensive steps (disk-backed)
R-644688b589ba,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/docs/TODO.md,139,- [ ] Invalidation strategy documented
R-dff905e66a0b,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/docs/TODO.md,147,- [ ] Optional OpenTelemetry spans on pipelines
R-769fe596b7a4,Observability,Google SRE: Golden Signals;Prometheus Best Practices,No,,/Users/frisowempe/ISA_D/docs/TODO.md,151,- [ ] Low-overhead structured logging via orjson; add sampling for noisy categor
R-2eb80b15e301,Quality,Testing Pyramid;Deterministic Builds,No,,/Users/frisowempe/ISA_D/docs/TODO.md,152,- [ ] Standardize metrics types: counters and histograms (latency P50/P95/P99) w
R-16e0fa7e603b,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO.md,153,- [ ] Request-scoped correlation/tracing IDs propagated across tasks
R-392e862ca994,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO.md,160,"- [ ] Bandit, pip-audit, gitleaks in CI (advisory → gates)"
R-3a242c066b5f,Security,OWASP ASVS;OpenSSF Scorecard;SLSA,No,,/Users/frisowempe/ISA_D/docs/TODO.md,161,- [ ] SBOM generation (syft) and Trivy container scan weekly
R-a5e25dd85882,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/docs/TODO.md,162,- [ ] Vulnerability triage workflow documented
R-342912ace111,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/docs/TODO.md,169,- [x] PR CI skeleton (ruff enforced; others advisory)
